Energy (MeV),Co60 Counts,Co60 Normalized,Cs137 Counts,Cs137 Normalized,Na22 Counts,Na22 Normalized
0.067438,0.000132857,0.0012907259161388102,0.00031201,0.003905553719670342,0.000319991,0.0036605080699313977
0.069392,0.000131428,0.0012768429642871022,0.00030535,0.003822187841099128,0.000316578,0.0036214653654719725
0.071346,0.000133382,0.001295826370807912,0.0002992,0.003745205836112196,0.000313957,0.003591482673298474
0.0733,0.000132014,0.001282536043212995,0.0002967,0.0037139123381500286,0.000316537,0.0036209963496844438
0.075254,0.000133197,0.001294029067734038,0.00029402,0.003680365708334585,0.000313237,0.003583246298493087
0.077208,0.000133125,0.0012933295768079898,0.0002922,0.0036575840418181273,0.000309249,0.0035376259335988037
0.079162,0.000131345,0.0012760366066917966,0.00028955,0.0036244129339782303,0.000311161,0.0035594980844708877
0.081116,0.000129001,0.0012532642909882253,0.00029038,0.00363480237530167,0.000303338,0.003470007584328467
0.08307,0.000131057,0.0012732386429876034,0.00029151,0.0036489470363805687,0.000307254,0.003514804311742211
0.085024,0.000131222,0.0012748416430264642,0.00028848,0.003611019316850422,0.000306648,0.0035078720296143435
0.086978,0.000130687,0.0012696440368398555,0.00028546,0.003573216771312124,0.000305394,0.003493527010161628
0.088933,0.000131613,0.0012786402673609762,0.00028673,0.0035891138682769053,0.000307758,0.0035205697741059814
0.090887,0.00013044,0.00126724439435744,0.00028667,0.003588362824325813,0.000300203,0.0034341450356966774
0.092841,0.000131397,0.0012765417945828316,0.00028704,0.003592994262024214,0.000301837,0.003452837030741125
0.094795,0.000131222,0.0012748416430264642,0.00028726,0.0035957480898448847,0.000301303,0.0034467283860937963
0.096749,0.000130759,0.0012703435277659038,0.00028771,0.003601380919478075,0.000298435,0.003413920159785671
0.098703,0.000128846,0.0012517584424668715,0.00028425,0.003558070718298435,0.000296872,0.00339604036281231
0.10066,0.000129916,0.0012621536548400886,0.00028187,0.0035282793082384513,0.000296944,0.003396864000292849
0.10261,0.000131366,0.0012762406248785607,0.00028684,0.0035904907821872408,0.000300429,0.0034367303422328127
0.10457,0.000131171,0.00127434617028718,0.00028377,0.0035520623666896985,0.0002946,0.0033700500245375333
0.10652,0.000128743,0.0012507577818365524,0.00028459,0.0035623266340212897,0.000293768,0.0033605324358735307
0.10847,0.000131829,0.001280738740139121,0.00028054,0.003511631167322579,0.000294261,0.00336617206473333
0.11043,0.000130975,0.0012724420005440485,0.00028099,0.003517263996955769,0.000294498,0.003368883204773437
0.11238,0.000128733,0.0012506606303190454,0.00027905,0.0034929802425371264,0.000294796,0.003372292148790111
0.11434,0.000129186,0.0012550615940620992,0.0002803,0.0035086269915182104,0.000290386,0.003321844353107115
0.11629,0.000129936,0.0012623479578751022,0.00028006,0.0035056228157138423,0.000291619,0.0033359491449613406
0.11824,0.00012897,0.0012529631212839546,0.00028027,0.0035082514695426643,0.000292318,0.003343945292168237
0.1202,0.000128959,0.001252856254614697,0.00027942,0.0034976116802355275,0.000289111,0.0033072591060559087
0.12215,0.000128826,0.001251564139431858,0.00027966,0.0035006158560398955,0.00028944,0.003311022671765593
0.12411,0.000129196,0.0012551587455796058,0.00027669,0.0034634391804608407,0.000288618,0.003301619477196109
0.12606,0.000128918,0.0012524579333929196,0.00027802,0.003480087321376714,0.000288556,0.0033009102338100896
0.12801,0.00012934,0.0012565577274317025,0.00027879,0.0034897257187490615,0.000287394,0.003287617640026951
0.12997,0.000129926,0.0012622508063575952,0.00028212,0.0035314086580346686,0.00028651,0.0032775052020714486
0.13192,0.000131366,0.0012762406248785607,0.00027626,0.0034580566988113483,0.00028538,0.0032645786693907717
0.13388,0.000129648,0.001259549994170909,0.00027967,0.003500741030031744,0.000289594,0.0033127843408211895
0.13583,0.000131644,0.0012789414370652469,0.00027491,0.0034411582099117778,0.00028761,0.0032900885524685675
0.13778,0.000130636,0.0012691485641005713,0.00027699,0.003467194400216301,0.00028354,0.0032435301559992267
0.13974,0.00013005,0.0012634554851746783,0.00027193,0.0034038563603408737,0.000282306,0.00322941392473555
0.14169,0.000131376,0.0012763377763960672,0.00027607,0.003455678392966223,0.00028501,0.0032603460878935587
0.14365,0.00013116,0.0012742393036179226,0.00027732,0.003471325141947307,0.000283971,0.003248460541473007
0.1456,0.000129864,0.0012616484669490536,0.0002709,0.0033909634391804614,0.000282717,0.0032341155220202912
0.14755,0.000131561,0.0012781350794699414,0.00027423,0.0034326463784660676,0.00028317,0.003239297574502014
0.14951,0.000130183,0.0012647476003575177,0.00027563,0.003450170737324882,0.000280415,0.0032077820014619566
0.15146,0.000129751,0.001260550654801228,0.00027592,0.003453800783088493,0.00028133,0.0032182490611104694
0.15342,0.000130996,0.0012726460187308126,0.00027423,0.0034326463784660676,0.000283457,0.0032425806850147165
0.15537,0.000130368,0.0012665449034313916,0.00027386,0.0034280149407676674,0.000286911,0.003282092405261671
0.15732,0.000131459,0.001277144133991373,0.00027691,0.0034661930082815116,0.000281545,0.003220708534142634
0.15928,0.000132034,0.0012827303462480085,0.0002748,0.0034397812960014424,0.000286778,0.003280570963804565
0.16123,0.000130492,0.0012677495822484748,0.00027453,0.003436401598221528,0.000287477,0.0032885671110114614
0.16319,0.000128785,0.0012511658182100805,0.00027786,0.003478084537507135,0.000287898,0.0032933831023907218
0.16514,0.000130368,0.0012665449034313916,0.00027701,0.003467444748199998,0.000290376,0.003321729959012596
0.16709,0.00013044,0.00126724439435744,0.00027702,0.003467569922191847,0.000290036,0.0033178405597989414
0.16905,0.000129792,0.0012609489760230055,0.00027896,0.003491853676610489,0.000293305,0.0033552359892972884
0.171,0.000129504,0.0012581510123188125,0.00027971,0.0035012417259991393,0.00029496,0.0033741682119402265
0.17296,0.000128589,0.0012492616484669492,0.00028238,0.0035346631818227335,0.000299041,0.0034208524419135386
0.17491,0.000133032,0.0012924260676951773,0.00028399,0.0035548161945103698,0.000298229,0.0034115636414385744
0.17687,0.000132497,0.0012872284615085688,0.00028054,0.003511631167322579,0.000296286,0.003389336868873481
0.17882,0.000128404,0.0012474643453930752,0.00028603,0.003580351688847498,0.000304952,0.003488470791183876
0.18077,0.00012935,0.0012566548789492093,0.00028723,0.0035953725678693387,0.000304561,0.003483997982088173
0.18273,0.000131294,0.0012755411339525125,0.00029017,0.003632173721472848,0.000305671,0.003496695726579811
0.18468,0.000128929,0.0012525648000621772,0.00029473,0.003689253061755841,0.000306658,0.003507986423708863
0.18664,0.000131047,0.0012731414914700968,0.00029188,0.00365357847407897,0.000307224,0.0035144611294586525
0.18859,0.000132343,0.0012857323281389656,0.00030298,0.0037925216050309933,0.000309053,0.0035353838093462263
0.19054,0.00013007,0.001263649788209692,0.00030149,0.0037738706802455417,0.0003034,0.0034707168277144864
0.1925,0.000132785,0.001290026425212762,0.00030504,0.0038183074473518196,0.000305517,0.0034949340575242144
0.19445,0.00013405,0.00130231609217736,0.00030498,0.003817556403400727,0.00030524,0.003491765341106031
0.19641,0.000132929,0.0012914254070648585,0.00030814,0.0038571113848249066,0.000304859,0.0034874069261048466
0.19836,0.000136519,0.001326302801849765,0.00030355,0.003799656522566367,0.000307244,0.003514689917647691
0.20031,0.000134091,0.0013027144133991374,0.00030703,0.0038432170717297045,0.000303729,0.00347448039342417
0.20227,0.000138308,0.001343683208331714,0.00030918,0.003870129479977168,0.000306442,0.0035055155112672463
0.20422,0.000136868,0.0013296933898107488,0.00030745,0.003848474379387349,0.000304088,0.0034785871414174116
0.20618,0.000139316,0.00135347608129639,0.0003084,0.0038603659086129723,0.00030266,0.0034622516647200606
0.20813,0.000139985,0.0013599755178175883,0.00031174,0.0039021740218904283,0.000299853,0.0034301412423885028
0.21008,0.000140355,0.0013635701239653364,0.00030668,0.0038388359820150006,0.000301344,0.0034471974018813255
0.21204,0.000144551,0.0014043349007111492,0.00030305,0.0037933978229739342,0.000302084,0.0034556625648757507
0.21399,0.000147636,0.0014343061438619673,0.00030655,0.0038372087201209684,0.000297324,0.003401210975884581
0.21595,0.000147636,0.0014343061438619673,0.00030473,0.0038144270536045106,0.000300295,0.0034351974613662547
0.2179,0.000148912,0.0014467026774958227,0.00030294,0.003792020909063599,0.000299206,0.0034227399444731067
0.21985,0.000148829,0.001445896319900517,0.00030133,0.0037718678963759625,0.000298332,0.003412741900612123
0.22181,0.000149981,0.0014570881747172893,0.0002997,0.00375146453570463,0.000294518,0.0033691119929624754
0.22376,0.000151976,0.0014764699024598766,0.00029978,0.003752465927639419,0.000295371,0.0033788698092249688
0.22572,0.000152079,0.0014774705630901956,0.00029795,0.0037295590871311126,0.000292349,0.003344299913861247
0.22767,0.000151606,0.0014728752963121285,0.00029916,0.0037447051401448012,0.000293757,0.0033604066023695594
0.22962,0.000151411,0.0014709808417207478,0.00029732,0.003721673125644646,0.000298527,0.003414972585455248
0.23158,0.000154568,0.0015016515757976141,0.000293,0.003667597961166021,0.000290633,0.003324669887241741
0.23353,0.000150063,0.0014578848171608442,0.00029436,0.00368462162405744,0.000294261,0.00336617206473333
0.23549,0.000151071,0.0014676776901255198,0.00029296,0.0036670972651986263,0.000288268,0.003297615683887935
0.23744,0.000152213,0.0014787723934247853,0.00029205,0.003655706431940398,0.000289563,0.0033124297191281797
0.23939,0.000152285,0.0014794718843508337,0.00029168,0.0036510749942419967,0.000292411,0.0033450091572472663
0.24135,0.000152028,0.0014769750903509112,0.0002923,0.0036588357817366143,0.000289348,0.0033099702460960153
0.2433,0.000153447,0.0014907608906851125,0.00028822,0.003607764793062357,0.000285647,0.0032676329917144357
0.24526,0.000151812,0.0014748766175727665,0.00028386,0.0035531889326163367,0.000286408,0.0032763383823073517
0.24721,0.000152696,0.001483464811720359,0.00028808,0.003606012357176476,0.000284598,0.003255633051199365
0.24917,0.000152244,0.0014790735631290562,0.0002844,0.003559948328176165,0.000284722,0.003257051537971404
0.25112,0.000150691,0.0014639859324602651,0.00028493,0.0035665825497441447,0.000285051,0.0032608151036810874
0.25307,0.000148798,0.001445595150196246,0.0002805,0.003511130471355184,0.000283468,0.0032427065185186878
0.25503,0.000148675,0.0014444001865309135,0.0002812,0.003519892650784591,0.000283951,0.0032482317532839685
0.25698,0.00014958,0.0014531923988652703,0.00028037,0.0035095032094611513,0.000284845,0.0032584585853339906
0.25894,0.000149395,0.0014513950957913964,0.00027832,0.003483842541132174,0.00028024,0.0032057801048078695
0.26089,0.000147667,0.001434607313566238,0.00027878,0.0034896005447572127,0.00028098,0.0032142452678022952
0.26284,0.000149632,0.001453697586756305,0.00027866,0.003488098456855029,0.000282049,0.0032264739965064044
0.2648,0.000147965,0.0014375024287879379,0.00027639,0.0034596839607053806,0.000275573,0.0031523923808957285
0.26675,0.000145003,0.001408726149302452,0.00027755,0.0034742041437598264,0.000277444,0.0031737955159802833
0.26871,0.000145435,0.0014129230948587417,0.00027454,0.0034365267722133767,0.000276375,0.0031615667872761737
0.27066,0.000146032,0.0014187230404538917,0.00027704,0.003467820270175544,0.000278235,0.003182844088856757
0.27261,0.000145775,0.0014162262464539697,0.00027473,0.0034389050780585014,0.00027692,0.0031678012654274734
0.27457,0.000144068,0.0013996424824155754,0.00027141,0.0033973473127647427,0.000276508,0.0031630882287332802
0.27652,0.000142381,0.0013832530214121944,0.00027188,0.003403230490381631,0.000277002,0.0031687392970025314
0.27848,0.000144253,0.0014014397854894495,0.00027218,0.003406985710137091,0.00027363,0.0031301656083306357
0.28043,0.000143903,0.0013980394823767148,0.00027237,0.0034093640159822158,0.000274483,0.003139923424593129
0.28238,0.000143996,0.001398942991489527,0.00027211,0.00340610949219415,0.000274853,0.0031441560060903413
0.28434,0.000141476,0.0013744608090778378,0.000269,0.0033671803807292133,0.000275481,0.0031513399552261516
0.28629,0.000142309,0.0013825535304861462,0.00026744,0.003347653238000821,0.000275244,0.003148628815186045
0.28825,0.000142833,0.0013876442700034976,0.00026945,0.0033728132103624043,0.000273168,0.0031248806011638457
0.2902,0.000141095,0.0013707593362608324,0.00026452,0.00331110243238101,0.000277177,0.0031707411936566184
0.29215,0.000144232,0.0014012357673026854,0.00026534,0.0033213666997126004,0.000275604,0.0031527470025887383
0.29411,0.000140848,0.0013683596937784169,0.00026694,0.003341394538408388,0.000276694,0.0031652159588913386
0.29606,0.000141825,0.0013778513970388218,0.00026723,0.003345024584171999,0.000277855,0.0031784971132650247
0.29802,0.000143162,0.0013908405549294682,0.00026373,0.003301213687024965,0.000277896,0.0031789661290525543
0.29997,0.000142741,0.0013867504760424357,0.0002645,0.003310852084397312,0.000275912,0.003156270340699932
0.30192,0.000141774,0.0013773559242995375,0.00026386,0.0033028409489189972,0.000279099,0.0031927277386232214
0.30388,0.000142134,0.001380853378929779,0.0002657,0.0033258729634191527,0.000278225,0.003182729694762238
0.30583,0.00014127,0.0013724594878171997,0.00026286,0.003290323549734131,0.000279171,0.00319355137610376
0.30779,0.000142124,0.0013807562274122723,0.00026254,0.0032863179819949736,0.000282913,0.0032363576462728686
0.30974,0.000142844,0.0013877511366727547,0.00026212,0.003281060674337329,0.000281967,0.0032255359649313465
0.3117,0.000141126,0.001371060505965103,0.00026031,0.0032584041818127197,0.000281957,0.003225421570836827
0.31365,0.000143852,0.0013975440096374307,0.00026465,0.0033127296942750428,0.000285647,0.0032676329917144357
0.3156,0.000139748,0.0013576730268526796,0.00026333,0.003296206727351018,0.000287693,0.003291038023453077
0.31756,0.00014091,0.0013689620331869584,0.00026237,0.0032841900241335456,0.000288525,0.00330055561211708
0.31951,0.000140026,0.0013603738390393658,0.00026178,0.003276804758614474,0.000282707,0.0032340011279257718
0.32147,0.00013803,0.001340982396145028,0.00025832,0.0032334945574348344,0.00028281,0.0032351793870993204
0.32342,0.000139491,0.001355176232852757,0.00025891,0.0032408798229539063,0.000280476,0.003208479805438524
0.32537,0.000137053,0.0013314906928846228,0.00025856,0.003236498733239203,0.000281319,0.0032181232276064977
0.32733,0.000136868,0.0013296933898107488,0.00025647,0.003210337368942831,0.000276108,0.0031585124649525093
0.32928,0.000136303,0.00132420432907162,0.00025573,0.0032010744935460295,0.00027289,0.0031217004453362104
0.33124,0.000137167,0.0013325982201841994,0.00025637,0.0032090856290243443,0.000265797,0.003040560714093696
0.33319,0.000135099,0.001312507286363813,0.00025891,0.0032408798229539063,0.000257594,0.0029467232383595427
0.33514,0.000136076,0.001321998989624218,0.00026124,0.003270045363054646,0.00025338,0.002898517566929125
0.3371,0.000133279,0.001294825710177593,0.00025586,0.003202701755440062,0.000242278,0.0027715172431938373
0.33905,0.000134009,0.0013019177709555825,0.00025779,0.003226860335866855,0.00023392,0.0026759066589946362
0.34101,0.000134421,0.0013059204134768586,0.00025591,0.003203327625399305,0.000225759,0.0025825496384574644
0.34296,0.000134914,0.001310709983289939,0.00025775,0.0032263596398994605,0.000216024,0.00247118698744296
0.34491,0.000133937,0.001301218280029534,0.00025593,0.0032035779733830027,0.000203586,0.0023289036126798992
0.34687,0.000133834,0.001300217619399215,0.00025659,0.0032118394568450147,0.000196914,0.0022525798728166456
0.34882,0.000133073,0.0012928243889169548,0.00025685,0.00321509398063308,0.000182687,0.0020898313945440883
0.35078,0.000131171,0.00127434617028718,0.00025645,0.0032100870209591337,0.000174207,0.001992825202391752
0.35273,0.000132096,0.00128333268565655,0.00025458,0.0031866794844834325,0.000164174,0.0018780536073605737
0.35468,0.000132076,0.0012831383826215365,0.00025616,0.0032064569751955223,0.00015445,0.0017668167898500407
0.35664,0.000132898,0.0012911242373605876,0.00025522,0.0031946906199617473,0.000146997,0.001681558871204833
0.35859,0.000131284,0.0012754439824350058,0.0002571,0.003218223330429297,0.000140089,0.001602535430710925
0.36055,0.000132487,0.0012871313099910623,0.00025687,0.0032153443286167776,0.000133911,0.0015318627591169236
0.3625,0.000128363,0.0012470660241712976,0.00025654,0.003211213586885771,0.000126459,0.0014466162798811672
0.36445,0.000132394,0.0012862278008782498,0.00025842,0.003234746297353321,0.000123231,0.001409689866170349
0.36641,0.000133042,0.001292523219212684,0.00025421,0.0031820480467850314,0.000116662,0.001334544385480644
0.36836,0.000128692,0.001250262309097268,0.00025609,0.0032055807572525814,0.000113465,0.0012979725934628352
0.37032,0.000129618,0.001259258539618389,0.00025652,0.0032109632389020737,0.000108089,0.0012364743282492784
0.37227,0.000129988,0.0012628531457661368,0.00025533,0.0031960675338720823,0.000107102,0.0012251836311202272
0.37422,0.000129762,0.0012606575214704856,0.00025589,0.0032030772774156078,0.000103587,0.0011849741068967056
0.37618,0.000130739,0.0012701492247308903,0.00025454,0.003186178788516037,0.000100256,0.0011468694340123385
0.37813,0.000129278,0.001255955388023161,0.00025681,0.0032145932846656855,9.92898e-05,0.0011358166765998872
0.38009,0.000130543,0.001268245054987759,0.00025591,0.003203327625399305,9.51368e-05,0.0010883088091460367
0.38204,0.000128836,0.0012516612909493647,0.00026123,0.0032699201890627975,9.25875e-05,0.0010591463226302404
0.384,0.000129062,0.001253856915245016,0.00025993,0.0032536475701224706,9.22894e-05,0.0010557362346726212
0.38595,0.000129854,0.001261551315431547,0.00025732,0.0032209771582499677,9.07372e-05,0.001037979983321341
0.3879,0.000128867,0.0012519624606536356,0.00025719,0.003219349896355935,8.80131e-05,0.0010068178880333482
0.38986,0.000128178,0.0012452687210974236,0.00026066,0.0032627852715274236,8.71702e-05,0.0009971756098063193
0.39181,0.000128209,0.0012455698908016943,0.00026004,0.003255024484032806,8.65329e-05,0.0009898852741626067
0.39377,0.00012897,0.0012529631212839546,0.00026018,0.003256776919918687,8.47545e-05,0.0009695414283933007
0.39572,0.00013044,0.00126724439435744,0.00025921,0.0032446350427093665,8.15885e-05,0.0009333242580685015
0.39767,0.000128219,0.001245667042319201,0.00026149,0.003273174712850863,8.38397e-05,0.0009590766566266784
0.39963,0.00013043,0.0012671472428399332,0.00025934,0.0032462623046033987,8.25753e-05,0.0009446126673156624
0.40158,0.000128013,0.001243665721058563,0.00026122,0.0032697950150709486,8.28426e-05,0.0009476704214621625
0.40354,0.000127139,0.001235174678428477,0.00026037,0.003259155225763812,8.13212e-05,0.0009302665039220016
0.40549,0.00012933,0.001256460575914196,0.00026336,0.0032965822493265643,8.10539e-05,0.0009272087497755017
0.40744,0.000128383,0.0012472603272063111,0.00026127,0.0032704208850301924,7.83093e-05,0.0008958121465937444
0.4094,0.000127283,0.0012365736602805736,0.00026264,0.00328756972191346,8.00671e-05,0.0009159203405283405
0.41135,0.000129216,0.0012553530486146196,0.00026067,0.003262910445519272,7.97176e-05,0.0009119222669248923
0.41331,0.000128332,0.0012467648544670267,0.00026368,0.0033005878170657217,7.90289e-05,0.0009040439456353505
0.41526,0.000125751,0.0012216900477985467,0.0002624,0.0032845655461090917,7.79803e-05,0.0008920485808840605
0.41721,0.00012644,0.0012283837873547584,0.00026424,0.003307597560609247,7.73019e-05,0.0008842880855118736
0.41917,0.00012646,0.001228578090389772,0.00026342,0.003297333293277656,7.83298e-05,0.0008960466544875088
0.42112,0.00012683,0.00123217269653752,0.00026667,0.0033380148406284738,7.74355e-05,0.000885816390614651
0.42308,0.000128589,0.0012492616484669492,0.00026626,0.003332882706962678,7.84532e-05,0.0008974582776138765
0.42503,0.00012935,0.0012566548789492093,0.00027093,0.003391338961156007,7.76308e-05,0.0008880505072806122
0.42698,0.000126203,0.0012260812963898497,0.00026936,0.003371686644435766,7.64384e-05,0.0008744101554501351
0.42894,0.000125781,0.0012219815023510668,0.00027227,0.003408112276063729,7.84224e-05,0.0008971059438027572
0.43089,0.000126707,0.0012309777328721875,0.00027034,0.0033839536956369355,7.73327e-05,0.000884640419322993
0.43285,0.000125483,0.0012190863871293668,0.0002752,0.003444788255675389,7.67674e-05,0.0008781737211598189
0.4348,0.000127149,0.001235271829945984,0.00027539,0.0034471665615205135,7.55133e-05,0.0008638275577661579
0.43675,0.00012538,0.001218085726499048,0.00028062,0.0035126325592573678,7.69935e-05,0.0008807601716368993
0.43871,0.000124681,0.0012112948354253293,0.0002758,0.003452298695186309,7.8299e-05,0.0008956943206763895
0.44066,0.000125586,0.0012200870477596859,0.0002811,0.0035186409108661043,7.54619e-05,0.0008632395721203289
0.44262,0.000125802,0.001222185520537831,0.00027914,0.0034941068084637645,7.69216e-05,0.000879937678097306
0.44457,0.000126018,0.0012242839933159758,0.00028437,0.003559572806200619,7.61403e-05,0.0008710000674925157
0.44652,0.000124115,0.00120579605953445,0.00028679,0.003589864912227997,7.7158e-05,0.0008826419544917413
0.44848,0.0001243,0.001207593362608324,0.00028454,0.0035617007640620464,7.57497e-05,0.0008665318341605934
0.45043,0.000126779,0.0012316772237982356,0.00028424,0.003557945544306586,7.64076e-05,0.0008740578216390157
0.45239,0.000126779,0.0012316772237982356,0.0002856,0.0035749692071980056,7.73327e-05,0.000884640419322993
0.45434,0.000126542,0.0012293747328333269,0.00028625,0.003583105516668169,7.7086e-05,0.0008818183170112026
0.4563,0.000124547,0.0012099930050907396,0.00028617,0.0035821041247333795,7.57086e-05,0.0008660616744321192
0.45825,0.00012463,0.0012107993626860453,0.00028422,0.003557695196322889,7.7086e-05,0.0008818183170112026
0.4602,0.0001261,0.0012250806357595307,0.00028084,0.003515386387078038,7.91522e-05,0.0009054544248207732
0.46216,0.000125689,0.0012210877083900051,0.00027846,0.0034855949770180553,8.12492e-05,0.0009294428664414628
0.46411,0.000124815,0.0012125966657599192,0.00027481,0.0034399064699932908,8.4405e-05,0.0009655433547898524
0.46607,0.000124599,0.0012104981929817744,0.00027025,0.0033828271297102973,8.96373e-05,0.0010253977768651672
0.46802,0.000124002,0.0012046982473866243,0.00025869,0.0032381259951332355,9.37183e-05,0.001072082006838479
0.46997,0.000125514,0.0012193875568336377,0.00025214,0.0031561370304723567,0.000101438,0.0011603908159845157
0.47193,0.000122891,0.0011939047137916295,0.0002462,0.003081783679314247,0.00011402,0.0013043214657086541
0.47388,0.000124794,0.0012123926475731553,0.00023763,0.0029745095682999372,0.000133592,0.0015282135875017589
0.47584,0.000124156,0.0012061943807562274,0.00022437,0.002808528855108601,0.00015704,0.0017964448603305305
0.47779,0.000125843,0.0012225838417596084,0.00021502,0.0026914911727300953,0.000188907,0.002160984521335071
0.47974,0.000122192,0.0011871138227179108,0.00020215,0.0025303922452208573,0.000239153,0.002735769088656567
0.4817,0.000123272,0.001197606186608635,0.00019102,0.002391073592293288,0.000299226,0.003422968732662145
0.48365,0.000122922,0.0011942058834959002,0.00017968,0.0022491262855368964,0.000381144,0.004360062276145056
0.48561,0.000125637,0.0012205825204989703,0.00016456,0.002059863209861708,0.000493303,0.005643095000863675
0.48756,0.000124979,0.001214189950647029,0.00015352,0.0019216711228607767,0.000628787,0.007192951951048479
0.48951,0.000123745,0.001202201453386702,0.00014412,0.001804007570523027,0.000786053,0.008991982117915145
0.49147,0.000121215,0.0011776221194575059,0.00013371,0.0016737014450085618,0.000977057,0.011176955080870904
0.49342,0.000122326,0.0011884156530525007,0.00012111,0.0015159822152792381,0.00120268,0.013757948959642908
0.49538,0.00012537,0.0012179885749815413,0.00011552,0.001446009953835832,0.00144601,0.01654150046158017
0.49733,0.000126316,0.0012271791085376753,0.00010604,0.001327345009563293,0.00171051,0.019567224261614717
0.49928,0.00012394,0.0012040959079780828,0.00010019,0.0012541182243318214,0.00197668,0.022612051875433987
0.50124,0.000126419,0.0012281797691679945,9.109e-05,0.001140209891749532,0.00223767,0.02559762334829227
0.50319,0.000122459,0.0011897077682353398,8.696e-05,0.0010885130331160313,0.00249648,0.028558256908545354
0.50515,0.000125699,0.0012211848599075119,8.233e-05,0.0010305574748900974,0.00271836,0.031096433077738794
0.5071,0.000124568,0.0012101970232775037,7.687e-05,0.0009622124753407236,0.00288477,0.033000065204633874
0.50905,0.000123735,0.0012021043018691953,7.363e-05,0.0009216561019817546,0.0030298,0.03465912275744677
0.51101,0.000123807,0.0012028037927952436,6.966e-05,0.0008719620272178328,0.00309279,0.03537969115882362
0.51296,0.00012501,0.0012144911203513,6.648e-05,0.0008321566978099559,0.00307692,0.03519814773082154
0.51492,0.000125247,0.0012167936113162087,6.265e-05,0.0007842150589319154,0.00301396,0.03447792251172826
0.51687,0.000124383,0.0012083997202036296,5.935e-05,0.0007429076416218544,0.00288461,0.03299823489912157
0.51883,0.000124743,0.0012118971748338709,5.692e-05,0.0007124903616026277,0.00270458,0.030938798015491247
0.52078,0.000125946,0.0012235845023899272,5.493e-05,0.0006875807372247424,0.00246939,0.028248363306492667
0.52273,0.000126892,0.0012327750359460616,5.305e-05,0.0006640480267571926,0.00221393,0.02532605176790353
0.52469,0.000125925,0.0012233804842031635,5.048e-05,0.0006318783108520844,0.0019555,0.02236976518324218
0.52664,0.000123251,0.0011974021684218708,4.852e-05,0.0006073442084497452,0.0016735,0.01914385171779892
0.5286,0.000124866,0.0012130921384992035,4.724e-05,0.0005913219374931155,0.00140278,0.01604697479097339
0.53055,0.000122141,0.0011866183499786268,4.48e-05,0.0005607794834820401,0.00115671,0.013232079307137849
0.5325,0.00012394,0.0012040959079780828,4.276e-05,0.0005352439891449114,0.000932207,0.010663897566952005
0.53446,0.000124846,0.00121289783546419,4.191e-05,0.0005246041998377745,0.000745141,0.008523972998417931
0.53641,0.00012466,0.0012110908172385652,4.119e-05,0.0005155916724246702,0.000585161,0.006693896274298735
0.53837,0.000122531,0.0011904072591613882,4.007e-05,0.0005015721853376193,0.000446079,0.0051028803289059005
0.54032,0.000126861,0.0012324738662417907,3.76e-05,0.0004706542093509979,0.000338124,0.00386793888152318
0.54227,0.000125751,0.0012216900477985467,3.646e-05,0.0004563843742802496,0.000256885,0.002938612697058127
0.54423,0.000124321,0.001207797380795088,3.582e-05,0.0004483732388019347,0.000192885,0.0022064904921348344
0.54618,0.000125051,0.0012148894415730774,3.447e-05,0.0004314747499023643,0.000146493,0.0016757934088410622
0.54814,0.000124486,0.0012094003808339486,3.478e-05,0.0004353551436496731,0.000113599,0.001299505474329393
0.55009,0.000125185,0.001216191271907667,3.293e-05,0.00041219795515766916,8.94214e-05,0.0010229280083644961
0.55204,0.000124969,0.0012140927991295225,3.345e-05,0.0004187070027338,7.21519e-05,0.0008253751268344524
0.554,0.000124989,0.0012142871021645358,3.088e-05,0.00038653728682869193,6.23966e-05,0.0007137802558080743
0.55595,0.000124156,0.0012061943807562274,3.128e-05,0.0003915442465026387,5.45636e-05,0.0006241753615711343
0.55791,0.000123982,0.0012045039443516108,3.085e-05,0.00038616176485314587,5.01229e-05,0.0005733763760179645
0.55986,0.000126954,0.0012333773753546032,3.136e-05,0.00039254563843742804,4.58466e-05,0.0005244580293786914
0.56181,0.000125144,0.0012157929506858896,2.968e-05,0.00037151640780685156,4.65456e-05,0.000532454176585588
0.56377,0.000123118,0.0011961100532390317,3.014e-05,0.0003772744114318903,4.3544e-05,0.0004981176451746856
0.56572,0.000125247,0.0012167936113162087,2.894e-05,0.00036225353241005,4.42122e-05,0.0005057614585704628
0.56768,0.000124619,0.0012106924960167877,2.936e-05,0.0003675108400676941,4.29889e-05,0.0004917676289879212
0.56963,0.000124609,0.0012105953444992812,2.941e-05,0.0003681367100269375,4.26805e-05,0.000488239715112947
0.57158,0.000123745,0.001202201453386702,2.943e-05,0.00036838705801063484,4.40477e-05,0.0005038796757156209
0.57354,0.000124866,0.0012130921384992035,2.836e-05,0.00035499344088282716,4.33487e-05,0.0004958835285087243
0.57549,0.000125607,0.00122029106594645,2.924e-05,0.0003660087521655101,4.3801e-05,0.0005010575734038307
0.57745,0.000125514,0.0012193875568336377,2.787e-05,0.00034885991528224233,4.40991e-05,0.0005044676613614499
0.5794,0.000126028,0.0012243811448334823,2.813e-05,0.0003521144390703077,4.32767e-05,0.0004950598910281855
0.58135,0.000123447,0.001199306338165002,2.86e-05,0.0003579976166871952,4.37599e-05,0.0005005874136753565
0.58331,0.000125874,0.001222885011463879,2.778e-05,0.0003477333493556043,4.34206e-05,0.0004967060220483178
